"int","int_label","has_participant","participant_label","has_dissociation_constant","dissociation_constant_value","dissociation_constant_error","is_confirmed_by","is_outcome_of"
"http://rdf.freebase.com/ns/m.0gm9cqd","15889141-hnRNP L-Interaction-3","http://rdf.freebase.com/ns/m.0gm9d7t","15889141-hnRNP L-3","http://rdf.freebase.com/ns/m.0gm9d83","1.17e-08","2.6e-09","http://rdf.freebase.com/ns/m.0gm9d0v","http://rdf.freebase.com/ns/m.0gm9cl9"
"http://rdf.freebase.com/ns/m.0gm9cqm","15889141-hnRNP L-Interaction-10","http://rdf.freebase.com/ns/m.0gm9ds6","15889141-hnRNP L-10","http://rdf.freebase.com/ns/m.0gm9d8n","7.118e-07","3.237e-07","http://rdf.freebase.com/ns/m.0gm9d0v","http://rdf.freebase.com/ns/m.0gm9cl9"
"http://rdf.freebase.com/ns/m.0gm9cqv","15889141-hnRNP L-Interaction-8","http://rdf.freebase.com/ns/m.0gm9dpw","15889141-hnRNP L-8","http://rdf.freebase.com/ns/m.0gm9db9","3.025e-07","3.882e-07","http://rdf.freebase.com/ns/m.0gm9d0v","http://rdf.freebase.com/ns/m.0gm9cl9"
"http://rdf.freebase.com/ns/m.0gm9mrm","10606271-TAR-Interaction-6","http://rdf.freebase.com/ns/m.0gm9nch","trans activation responsive RNA","http://rdf.freebase.com/ns/m.0gm9n3v","2.64e-07","1.3e-07","http://rdf.freebase.com/ns/m.0gm9mxr","http://rdf.freebase.com/ns/m.0gm9mpz"
"http://rdf.freebase.com/ns/m.0gm9mrm","10606271-TAR-Interaction-6","http://rdf.freebase.com/ns/m.0gm9nk5","10606271-TAR-6","http://rdf.freebase.com/ns/m.0gm9n3v","2.64e-07","1.3e-07","http://rdf.freebase.com/ns/m.0gm9mxr","http://rdf.freebase.com/ns/m.0gm9mpz"
"http://rdf.freebase.com/ns/m.0gm9ms1","10606271-TAR-Interaction-7","http://rdf.freebase.com/ns/m.0gm9nch","trans activation responsive RNA","http://rdf.freebase.com/ns/m.0gm9n48","4.4e-07","1.3e-07","http://rdf.freebase.com/ns/m.0gm9mxr","http://rdf.freebase.com/ns/m.0gm9mpz"
"http://rdf.freebase.com/ns/m.0gm9ms1","10606271-TAR-Interaction-7","http://rdf.freebase.com/ns/m.0gm9nl4","10606271-TAR-7","http://rdf.freebase.com/ns/m.0gm9n48","4.4e-07","1.3e-07","http://rdf.freebase.com/ns/m.0gm9mxr","http://rdf.freebase.com/ns/m.0gm9mpz"
"http://rdf.freebase.com/ns/m.0gm9msh","10606271-TAR-Interaction-3","http://rdf.freebase.com/ns/m.0gm9nch","trans activation responsive RNA","http://rdf.freebase.com/ns/m.0gm9n54","6.3e-08","1.5e-08","http://rdf.freebase.com/ns/m.0gm9mxr","http://rdf.freebase.com/ns/m.0gm9mpz"
"http://rdf.freebase.com/ns/m.0gm9msh","10606271-TAR-Interaction-3","http://rdf.freebase.com/ns/m.0gm9nfk","10606271-TAR-3","http://rdf.freebase.com/ns/m.0gm9n54","6.3e-08","1.5e-08","http://rdf.freebase.com/ns/m.0gm9mxr","http://rdf.freebase.com/ns/m.0gm9mpz"
"http://rdf.freebase.com/ns/m.0h_59yv","16194066-HIV-1 reverse transcriptase-Interaction-4","http://rdf.freebase.com/ns/m.0h_5b1v","HIV-1 reverse transcriptase","http://rdf.freebase.com/ns/m.0h_5bf5","2.3e-10","1.5e-10","http://rdf.freebase.com/ns/m.0h_5b51","http://rdf.freebase.com/ns/m.0h_59ws"
"http://rdf.freebase.com/ns/m.0h_59yv","16194066-HIV-1 reverse transcriptase-Interaction-4","http://rdf.freebase.com/ns/m.0h_5bdq","16194066-HIV-1 reverse transcriptase-4","http://rdf.freebase.com/ns/m.0h_5bf5","2.3e-10","1.5e-10","http://rdf.freebase.com/ns/m.0h_5b51","http://rdf.freebase.com/ns/m.0h_59ws"
"http://rdf.freebase.com/ns/m.0h_59z8","16194066-HIV-1 reverse transcriptase-Interaction-6","http://rdf.freebase.com/ns/m.0h_5b1v","HIV-1 reverse transcriptase","http://rdf.freebase.com/ns/m.0h_5bp4","3.8e-10","1.8e-10","http://rdf.freebase.com/ns/m.0h_5b51","http://rdf.freebase.com/ns/m.0h_59ws"
"http://rdf.freebase.com/ns/m.0h_59z8","16194066-HIV-1 reverse transcriptase-Interaction-6","http://rdf.freebase.com/ns/m.0h_5bjg","16194066-HIV-1 reverse transcriptase-6","http://rdf.freebase.com/ns/m.0h_5bp4","3.8e-10","1.8e-10","http://rdf.freebase.com/ns/m.0h_5b51","http://rdf.freebase.com/ns/m.0h_59ws"
"http://rdf.freebase.com/ns/m.0h_5clw","16052344-streptavidin-Interaction-2","http://rdf.freebase.com/ns/m.0h_5d5d","16052344-streptavidin-2","http://rdf.freebase.com/ns/m.0h_5d6g","5.67e-08","8.2e-09","http://rdf.freebase.com/ns/m.0h_5d14","http://rdf.freebase.com/ns/m.0h_5cl0"
"http://rdf.freebase.com/ns/m.0h_5cm2","16052344-streptavidin-Interaction-4","http://rdf.freebase.com/ns/m.0h_5dc0","16052344-streptavidin-4","http://rdf.freebase.com/ns/m.0h_5dcn","5.9e-08","7.5e-09","http://rdf.freebase.com/ns/m.0h_5d14","http://rdf.freebase.com/ns/m.0h_5cl0"
"http://rdf.freebase.com/ns/m.0h_5cm9","16052344-streptavidin-Interaction-3","http://rdf.freebase.com/ns/m.0h_5d9j","16052344-streptavidin-3","http://rdf.freebase.com/ns/m.0h_5db2","6.55e-08","8.6e-09","http://rdf.freebase.com/ns/m.0h_5d14","http://rdf.freebase.com/ns/m.0h_5cl0"
"http://rdf.freebase.com/ns/m.0h_5cmj","16052344-streptavidin-Interaction-1","http://rdf.freebase.com/ns/m.0h_5cw0","16052344-streptavidin-1","http://rdf.freebase.com/ns/m.0h_5d23","8.52e-08","5.3e-09","http://rdf.freebase.com/ns/m.0h_5d14","http://rdf.freebase.com/ns/m.0h_5cl0"
"http://rdf.freebase.com/ns/m.0h_5dvx","16131593-Escherichia coli CsrA-Interaction-4","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5f9_","8.1e-09","2.8e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dvx","16131593-Escherichia coli CsrA-Interaction-4","http://rdf.freebase.com/ns/m.0h_5f9h","16131593-Escherichia coli CsrA-4","http://rdf.freebase.com/ns/m.0h_5f9_","8.1e-09","2.8e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dw3","16131593-Escherichia coli CsrA-Interaction-8","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5fw2","1.6e-08","2.1e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dw3","16131593-Escherichia coli CsrA-Interaction-8","http://rdf.freebase.com/ns/m.0h_5fnx","16131593-Escherichia coli CsrA-8","http://rdf.freebase.com/ns/m.0h_5fw2","1.6e-08","2.1e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dwb","16131593-Escherichia coli CsrA-Interaction-6","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5flq","8.5e-09","2.9e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dwb","16131593-Escherichia coli CsrA-Interaction-6","http://rdf.freebase.com/ns/m.0h_5fhf","16131593-Escherichia coli CsrA-6","http://rdf.freebase.com/ns/m.0h_5flq","8.5e-09","2.9e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dx6","16131593-Escherichia coli CsrA-Interaction-3","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5f86","1.1e-08","1.5e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dx6","16131593-Escherichia coli CsrA-Interaction-3","http://rdf.freebase.com/ns/m.0h_5f7p","16131593-Escherichia coli CsrA-3","http://rdf.freebase.com/ns/m.0h_5f86","1.1e-08","1.5e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dxf","16131593-Escherichia coli CsrA-Interaction-7","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5fnf","1.3e-08","2.6e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dxf","16131593-Escherichia coli CsrA-Interaction-7","http://rdf.freebase.com/ns/m.0h_5fm0","16131593-Escherichia coli CsrA-7","http://rdf.freebase.com/ns/m.0h_5fnf","1.3e-08","2.6e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dxn","16131593-Escherichia coli CsrA-Interaction-5","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5fdr","4.1e-09","1.8e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dxn","16131593-Escherichia coli CsrA-Interaction-5","http://rdf.freebase.com/ns/m.0h_5fd8","16131593-Escherichia coli CsrA-5","http://rdf.freebase.com/ns/m.0h_5fdr","4.1e-09","1.8e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dxw","16131593-Escherichia coli CsrA-Interaction-2","http://rdf.freebase.com/ns/m.0h_5f0v","Escherichia coli CsrA","http://rdf.freebase.com/ns/m.0h_5f6k","9.6e-09","2.5e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0h_5dxw","16131593-Escherichia coli CsrA-Interaction-2","http://rdf.freebase.com/ns/m.0h_5f4p","16131593-Escherichia coli CsrA-2","http://rdf.freebase.com/ns/m.0h_5f6k","9.6e-09","2.5e-09","http://rdf.freebase.com/ns/m.0h_5f38","http://rdf.freebase.com/ns/m.0h_5ds1"
"http://rdf.freebase.com/ns/m.0j0rjcc","16643010-MutS protein-Interaction-13","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j123m7","5.2e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjcc","16643010-MutS protein-Interaction-13","http://rdf.freebase.com/ns/m.0j123lx","16643010-MutS protein-14","http://rdf.freebase.com/ns/m.0j123m7","5.2e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjct","16643010-MutS protein-Interaction-8","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0x2nz","3.6e-09","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjct","16643010-MutS protein-Interaction-8","http://rdf.freebase.com/ns/m.0j0x2mw","16643010-MutS protein-8","http://rdf.freebase.com/ns/m.0j0x2nz","3.6e-09","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjd0","16643010-MutS protein-Interaction-17","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j126_5","1.6e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjd0","16643010-MutS protein-Interaction-17","http://rdf.freebase.com/ns/m.0j126zy","16643010-MutS protein-18","http://rdf.freebase.com/ns/m.0j126_5","1.6e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjd7","16643010-MutS protein-Interaction-4","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0wdkx","8.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjd7","16643010-MutS protein-Interaction-4","http://rdf.freebase.com/ns/m.0j0wdkh","16643010-MutS protein-4","http://rdf.freebase.com/ns/m.0j0wdkx","8.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjdg","16643010-MutS protein-Interaction-14","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j123qx","1.9e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjdg","16643010-MutS protein-Interaction-14","http://rdf.freebase.com/ns/m.0j123q4","16643010-MutS protein-15","http://rdf.freebase.com/ns/m.0j123qx","1.9e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjdp","16643010-MutS protein-Interaction-5","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0wmlq","3e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjdp","16643010-MutS protein-Interaction-5","http://rdf.freebase.com/ns/m.0j0wl51","16643010-MutS protein-5","http://rdf.freebase.com/ns/m.0j0wmlq","3e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjdx","16643010-MutS protein-Interaction-3","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0wdgs","1.5e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjdx","16643010-MutS protein-Interaction-3","http://rdf.freebase.com/ns/m.0j0wdbp","16643010-MutS protein-3","http://rdf.freebase.com/ns/m.0j0wdgs","1.5e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjf3","16643010-MutS protein-Interaction-2","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0w211","1.5e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjf3","16643010-MutS protein-Interaction-2","http://rdf.freebase.com/ns/m.0j0w08m","16643010-MutS protein-2","http://rdf.freebase.com/ns/m.0j0w211","1.5e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjf_","16643010-MutS protein-Interaction-12","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j123h8","5.5e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjf_","16643010-MutS protein-Interaction-12","http://rdf.freebase.com/ns/m.0j123gg","16643010-MutS protein-13","http://rdf.freebase.com/ns/m.0j123h8","5.5e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjfb","16643010-MutS protein-Interaction-1","http://rdf.freebase.com/ns/m.0j0t5xp","16643010-MutS protein-1","http://rdf.freebase.com/ns/m.0j0tcgy","2.9e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjfb","16643010-MutS protein-Interaction-1","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0tcgy","2.9e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjfk","16643010-MutS protein-Interaction-9","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0x3bt","7.8e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjfk","16643010-MutS protein-Interaction-9","http://rdf.freebase.com/ns/m.0j0x3bf","16643010-MutS protein-9","http://rdf.freebase.com/ns/m.0j0x3bt","7.8e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjfs","16643010-MutS protein-Interaction-6","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0x25g","9.8e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjfs","16643010-MutS protein-Interaction-6","http://rdf.freebase.com/ns/m.0j0x24v","16643010-MutS protein-6","http://rdf.freebase.com/ns/m.0j0x25g","9.8e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjg6","16643010-MutS protein-Interaction-15","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j126rd","8.2e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjg6","16643010-MutS protein-Interaction-15","http://rdf.freebase.com/ns/m.0j126r4","16643010-MutS protein-16","http://rdf.freebase.com/ns/m.0j126rd","8.2e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgf","16643010-MutS protein-Interaction-11","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j1225z","6.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgf","16643010-MutS protein-Interaction-11","http://rdf.freebase.com/ns/m.0j1224f","16643010-MutS protein-12","http://rdf.freebase.com/ns/m.0j1225z","6.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgf","16643010-MutS protein-Interaction-11","http://rdf.freebase.com/ns/m.0j1224p","16643010-MutS protein-11","http://rdf.freebase.com/ns/m.0j1225z","6.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgn","16643010-MutS protein-Interaction-18","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j1274l","2.4e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgn","16643010-MutS protein-Interaction-18","http://rdf.freebase.com/ns/m.0j1273m","16643010-MutS protein-19","http://rdf.freebase.com/ns/m.0j1274l","2.4e-07","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgw","16643010-MutS protein-Interaction-7","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j0x29k","2.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjgw","16643010-MutS protein-Interaction-7","http://rdf.freebase.com/ns/m.0j0x294","16643010-MutS protein-7","http://rdf.freebase.com/ns/m.0j0x29k","2.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjh2","16643010-MutS protein-Interaction-16","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j126wg","4.1e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjh2","16643010-MutS protein-Interaction-16","http://rdf.freebase.com/ns/m.0j126w5","16643010-MutS protein-17","http://rdf.freebase.com/ns/m.0j126wg","4.1e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjh9","16643010-MutS protein-Interaction-10","http://rdf.freebase.com/ns/m.0j0t94l","DNA mismatch repair protein MutS","http://rdf.freebase.com/ns/m.0j121_b","2.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j0rjh9","16643010-MutS protein-Interaction-10","http://rdf.freebase.com/ns/m.0j121z0","16643010-MutS protein-10","http://rdf.freebase.com/ns/m.0j121_b","2.7e-08","-1.0","http://rdf.freebase.com/ns/m.0j0tbbr","http://rdf.freebase.com/ns/m.0j0r5s9"
"http://rdf.freebase.com/ns/m.0j16zhp","16448086-h-Ras protein-Interaction-4","http://rdf.freebase.com/ns/m.0j177z6","16448086-h-Ras protein-4","http://rdf.freebase.com/ns/m.0j177zj","4.2e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zhp","16448086-h-Ras protein-Interaction-4","http://rdf.freebase.com/ns/m.0j5ncrb","recombinant human h-Ras protein","http://rdf.freebase.com/ns/m.0j177zj","4.2e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zhx","16448086-h-Ras protein-Interaction-2","http://rdf.freebase.com/ns/m.0j177tt","16448086-h-Ras protein-2","http://rdf.freebase.com/ns/m.0j177vb","9e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zhx","16448086-h-Ras protein-Interaction-2","http://rdf.freebase.com/ns/m.0j5ncrb","recombinant human h-Ras protein","http://rdf.freebase.com/ns/m.0j177vb","9e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zj3","16448086-h-Ras protein-Interaction-1","http://rdf.freebase.com/ns/m.0j16_6m","16448086-h-Ras protein-1","http://rdf.freebase.com/ns/m.0j16_8l","2e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zj3","16448086-h-Ras protein-Interaction-1","http://rdf.freebase.com/ns/m.0j5ncrb","recombinant human h-Ras protein","http://rdf.freebase.com/ns/m.0j16_8l","2e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zjb","16448086-h-Ras protein-Interaction-3","http://rdf.freebase.com/ns/m.0j177x5","16448086-h-Ras protein-3","http://rdf.freebase.com/ns/m.0j177xg","5.6e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j16zjb","16448086-h-Ras protein-Interaction-3","http://rdf.freebase.com/ns/m.0j5ncrb","recombinant human h-Ras protein","http://rdf.freebase.com/ns/m.0j177xg","5.6e-07","-1.0","http://rdf.freebase.com/ns/m.0j16_87","http://rdf.freebase.com/ns/m.0j16zd5"
"http://rdf.freebase.com/ns/m.0j1xcqh","16312015-AMV coat protein-Interaction-2","http://rdf.freebase.com/ns/m.0j1xd_r","alfalfa mosaic virus coat protein","http://rdf.freebase.com/ns/m.0j1xh72","3.5e-07","-1.0","http://rdf.freebase.com/ns/m.0j1xf0c","http://rdf.freebase.com/ns/m.0j1xcnb"
"http://rdf.freebase.com/ns/m.0j1xcqh","16312015-AMV coat protein-Interaction-2","http://rdf.freebase.com/ns/m.0j1xh6s","16312015-AMV coat protein-2","http://rdf.freebase.com/ns/m.0j1xh72","3.5e-07","-1.0","http://rdf.freebase.com/ns/m.0j1xf0c","http://rdf.freebase.com/ns/m.0j1xcnb"
"http://rdf.freebase.com/ns/m.0j1xcqq","16312015-AMV coat protein-Interaction-3","http://rdf.freebase.com/ns/m.0j1xd_r","alfalfa mosaic virus coat protein","http://rdf.freebase.com/ns/m.0j1xhbb","5e-07","-1.0","http://rdf.freebase.com/ns/m.0j1xf0c","http://rdf.freebase.com/ns/m.0j1xcnb"
